URL,Airline,Year,Top/Base,Salary_info,salary,currency,gross-net
https://www.pilotjobsnetwork.com/jobs/Germanwings,Germanwings,2018,CaptMin,"7.338,42 x 13 = 95.399 Euro (or at least +1300Ã¢âÂ¬ monthly after command upgrade)",,,
https://www.pilotjobsnetwork.com/jobs/RobertSwits,RobertSwits,2018,CaptMax,173.847 EUR,,,
https://www.pilotjobsnetwork.com/jobs/RobertSwits,RobertSwits,2018,CaptMin,114.985 EUR,,,
https://www.pilotjobsnetwork.com/jobs/UTair,UTair,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/UTair,UTair,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Bridge_Cargo,Air Bridge Cargo,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Bridge_Cargo,Air Bridge Cargo,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Ural_Airlines,Ural Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Ural_Airlines,Ural Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Tiger,Tiger,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Tiger,Tiger,2015,CaptMin,160000,,,
https://www.pilotjobsnetwork.com/jobs/Suparna_Airlines,Suparna Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Suparna_Airlines,Suparna Airlines,2009,CaptMin,9750 $,,,
https://www.pilotjobsnetwork.com/jobs/Canaryfly,Canaryfly,2012,CaptMax,1800e after tax (same salary whether you are ATR capt or metro capt),,,
https://www.pilotjobsnetwork.com/jobs/Canaryfly,Canaryfly,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_China_Cargo,Air China Cargo,2020,CaptMax,"$13,200/month - 56 days leave per year. $12,200/month - 84 days leave per year",,,
https://www.pilotjobsnetwork.com/jobs/Air_China_Cargo,Air China Cargo,2020,CaptMin,"$12,000/month - 56 days leave per year. $11,000/month for 84 days leave per year",,,
https://www.pilotjobsnetwork.com/jobs/SHENZHEN_EASTERN_GENERAL_AVIATION_(Heli-Eastern),SHENZHEN EASTERN GENERAL AVIATION (Heli-Eastern),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/SHENZHEN_EASTERN_GENERAL_AVIATION_(Heli-Eastern),SHENZHEN EASTERN GENERAL AVIATION (Heli-Eastern),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Tigerair_Singapore,Tigerair Singapore,2017,CaptMax,"Basic S$11000 with first 20hrs included. 21st hour onwards, S$113.55/hr. -24mths as Capt in company, 61st hour onwards S$136.20/hr. -48mths as Capt in company, 61st hour onwards S$147.60/hr.",,,
https://www.pilotjobsnetwork.com/jobs/Tigerair_Singapore,Tigerair Singapore,2017,CaptMin,Same as above,,,
https://www.pilotjobsnetwork.com/jobs/Chalair_Aviation,Chalair Aviation,2020,CaptMax,ATR : 6100 Ã¢âÂ¬ gross B1900 : 3340 Ã¢âÂ¬ gross,,,
https://www.pilotjobsnetwork.com/jobs/Chalair_Aviation,Chalair Aviation,2020,CaptMin,ATR : 4500 Ã¢âÂ¬ gross B1900 : 3340 Ã¢âÂ¬ gross,,,
https://www.pilotjobsnetwork.com/jobs/EL_AL_Israel_Airlines,EL AL Israel Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/EL_AL_Israel_Airlines,EL AL Israel Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/SAS_Norge,SAS Norge,2020,CaptMax,115.804,,,
https://www.pilotjobsnetwork.com/jobs/SAS_Norge,SAS Norge,2020,CaptMin,Direct entry (currently not hiring) CAPT: 70.596 NOK. 10 year in company CAPT: 87.270 NOK,,,
https://www.pilotjobsnetwork.com/jobs/Tarom,Tarom,2018,CaptMax,E7000 after tax,,,
https://www.pilotjobsnetwork.com/jobs/Tarom,Tarom,2018,CaptMin,E3000 after tax basic salary,,,
https://www.pilotjobsnetwork.com/jobs/Hainan_Airlines,Hainan Airlines,2020,CaptMax,10000,,,
https://www.pilotjobsnetwork.com/jobs/Hainan_Airlines,Hainan Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Comlux_Aviation,Comlux Aviation,2020,CaptMax,17500 CHF before tax,,,
https://www.pilotjobsnetwork.com/jobs/Comlux_Aviation,Comlux Aviation,2019,CaptMin,14000CHF,,,
https://www.pilotjobsnetwork.com/jobs/Clickair_(closed),Clickair (closed),2008,CaptMax,75000 base+per diem+overtime,,,
https://www.pilotjobsnetwork.com/jobs/Clickair_(closed),Clickair (closed),2008,CaptMin,50000+per diem+overtime,,,
https://www.pilotjobsnetwork.com/jobs/Jetflite,Jetflite,2020,CaptMax,6125Ã¢âÂ¬/month + extras,,,
https://www.pilotjobsnetwork.com/jobs/Jetflite,Jetflite,2020,CaptMin,5150Ã¢âÂ¬/month + extras,,,
https://www.pilotjobsnetwork.com/jobs/OFD_Ostfriesischer-Flug-Dienst,OFD Ostfriesischer-Flug-Dienst,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/OFD_Ostfriesischer-Flug-Dienst,OFD Ostfriesischer-Flug-Dienst,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Malaysia_Airlines,Malaysia Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Malaysia_Airlines,Malaysia Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Italy_(Closed),Air Italy (Closed),2014,CaptMax,8500,,,
https://www.pilotjobsnetwork.com/jobs/Air_Italy_(Closed),Air Italy (Closed),2015,CaptMin,6500,,,
https://www.pilotjobsnetwork.com/jobs/Hong_Kong_Airlines,Hong Kong Airlines,2018,CaptMax,"Basic 50 hours HKD 121,250, +5000 wide body fleet, 50-60 HDV +850. 60-70 HDV +950. >70 HDV +1050.",,,
https://www.pilotjobsnetwork.com/jobs/Hong_Kong_Airlines,Hong Kong Airlines,2018,CaptMin,"HKD 111,250",,,
https://www.pilotjobsnetwork.com/jobs/Galistair,Galistair,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Galistair,Galistair,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Al_Jaber_Aviation_(Closed),Al Jaber Aviation (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Al_Jaber_Aviation_(Closed),Al Jaber Aviation (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/China_Eastern_Airlines,China Eastern Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/China_Eastern_Airlines,China Eastern Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/China_Southern_Airlines,China Southern Airlines,2013,CaptMax,22.000,,,
https://www.pilotjobsnetwork.com/jobs/China_Southern_Airlines,China Southern Airlines,2013,CaptMin,18.000,,,
https://www.pilotjobsnetwork.com/jobs/AirEst,AirEst,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/AirEst,AirEst,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Fastjet,Fastjet,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Fastjet,Fastjet,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Sheffield_Aero_Club_(Flight_School)_(Closed),Sheffield Aero Club (Flight School) (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Sheffield_Aero_Club_(Flight_School)_(Closed),Sheffield Aero Club (Flight School) (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Binter_Canarias,Binter Canarias,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Binter_Canarias,Binter Canarias,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Ernest_Airlines_(Closed),Ernest Airlines (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Ernest_Airlines_(Closed),Ernest Airlines (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/WIJET_(Closed),WIJET (Closed),2018,CaptMax,2600eur net per month for new captain,,,
https://www.pilotjobsnetwork.com/jobs/WIJET_(Closed),WIJET (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Level,Level,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Level,Level,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ZQW_Aviation_Service_GmbH,ZQW Aviation Service GmbH,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ZQW_Aviation_Service_GmbH,ZQW Aviation Service GmbH,2018,CaptMin,"100,- Stby Day 300,- Duty Day",,,
https://www.pilotjobsnetwork.com/jobs/ZQW_Aviation_Service_GmbH,ZQW Aviation Service GmbH,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ZQW_Aviation_Service_GmbH,ZQW Aviation Service GmbH,2018,CaptMin,"100,- Stby Day 300,- Duty Day",,,
https://www.pilotjobsnetwork.com/jobs/Royal_Brunei_Airlines,Royal Brunei Airlines,2004,CaptMax,(Brunei Dollars) BD 9000pcm,,,
https://www.pilotjobsnetwork.com/jobs/Royal_Brunei_Airlines,Royal Brunei Airlines,2004,CaptMin,BD 9000 pcm,,,
https://www.pilotjobsnetwork.com/jobs/FlyViking_(Closed),FlyViking (Closed),2017,CaptMax,750.000 NOK,,,
https://www.pilotjobsnetwork.com/jobs/FlyViking_(Closed),FlyViking (Closed),2017,CaptMin,680.000 NOk,,,
https://www.pilotjobsnetwork.com/jobs/Air_Moldova,Air Moldova,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Moldova,Air Moldova,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Cargolux_Italia,Cargolux Italia,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Cargolux_Italia,Cargolux Italia,2019,CaptMin,8120Ã¢âÂ¬ (47hrs pay),,,
https://www.pilotjobsnetwork.com/jobs/Tunisair,Tunisair,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Tunisair,Tunisair,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Braathens_Regional_Airlines_(Jet_AOC)_(Duplicate_factfile),Braathens Regional Airlines (Jet AOC) (Duplicate factfile),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Braathens_Regional_Airlines_(Jet_AOC)_(Duplicate_factfile),Braathens Regional Airlines (Jet AOC) (Duplicate factfile),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/EVA_Airways,EVA Airways,2006,CaptMax,9000 USD (June 2006),,,
https://www.pilotjobsnetwork.com/jobs/EVA_Airways,EVA Airways,2014,CaptMin,7500 USD Before tax (10-15%),,,
https://www.pilotjobsnetwork.com/jobs/Nepal_Airlines,Nepal Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Nepal_Airlines,Nepal Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/GlobeAir,GlobeAir,2018,CaptMax,"based on seniority steps + additional duties (training, office, etc.)",,,
https://www.pilotjobsnetwork.com/jobs/GlobeAir,GlobeAir,2018,CaptMin,Minimum annual gross salary Ã¢âÂ¬ 51.500,,,
https://www.pilotjobsnetwork.com/jobs/Gulf_Air,Gulf Air,2007,CaptMax,4200 BHD/Month,,,
https://www.pilotjobsnetwork.com/jobs/Gulf_Air,Gulf Air,2007,CaptMin,3000 BHD + 60 BHD per year in the company,,,
https://www.pilotjobsnetwork.com/jobs/Astra_Airlines,Astra Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Astra_Airlines,Astra Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ImperialJet_Europe_GmbH,ImperialJet Europe GmbH,2019,CaptMax,Ã¢âÂ¬6000,,,
https://www.pilotjobsnetwork.com/jobs/ImperialJet_Europe_GmbH,ImperialJet Europe GmbH,2019,CaptMin,Ã¢âÂ¬5220,,,
https://www.pilotjobsnetwork.com/jobs/Hawaiian_Airlines,Hawaiian Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Hawaiian_Airlines,Hawaiian Airlines,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Goldeck-Flug,Goldeck-Flug,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Goldeck-Flug,Goldeck-Flug,2018,CaptMin,80.000,,,
https://www.pilotjobsnetwork.com/jobs/Hong_Hong_Express,Hong Hong Express,2015,CaptMax,>3000 jet PIC hours HKD 124000 (50 hours guarantee),,,
https://www.pilotjobsnetwork.com/jobs/Hong_Hong_Express,Hong Hong Express,2011,CaptMin,101.000 GUARANTEE EVERY MONTH,,,
https://www.pilotjobsnetwork.com/jobs/Air_Seychelles,Air Seychelles,2016,CaptMax,US$ 12000 (A320/330) US$ 4500 (DHC-6),,,
https://www.pilotjobsnetwork.com/jobs/Air_Seychelles,Air Seychelles,2016,CaptMin,US$ 8900 (A320/330). US$ 3900 (DHC-6),,,
https://www.pilotjobsnetwork.com/jobs/Air_India,Air India,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_India,Air India,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/German_Private_Jet_Group_AG,German Private Jet Group AG,2019,CaptMax,6000,,,
https://www.pilotjobsnetwork.com/jobs/German_Private_Jet_Group_AG,German Private Jet Group AG,2019,CaptMin,4500,,,
https://www.pilotjobsnetwork.com/jobs/German_Private_Jet_Group_AG,German Private Jet Group AG,2019,CaptMax,6000,,,
https://www.pilotjobsnetwork.com/jobs/German_Private_Jet_Group_AG,German Private Jet Group AG,2019,CaptMin,4500,,,
https://www.pilotjobsnetwork.com/jobs/Frontier_Airlines,Frontier Airlines,2019,CaptMax,245,,,
https://www.pilotjobsnetwork.com/jobs/Frontier_Airlines,Frontier Airlines,2019,CaptMin,186,,,
https://www.pilotjobsnetwork.com/jobs/Thomas_Cook_Airlines_(UK)_(Closed),Thomas Cook Airlines (UK) (Closed),2018,CaptMax,"ÃÂ£126,072",,,
https://www.pilotjobsnetwork.com/jobs/Thomas_Cook_Airlines_(UK)_(Closed),Thomas Cook Airlines (UK) (Closed),2018,CaptMin,"ÃÂ£89,828",,,
https://www.pilotjobsnetwork.com/jobs/Egypt_Air,Egypt Air,2017,CaptMax,7500 USD,,,
https://www.pilotjobsnetwork.com/jobs/Egypt_Air,Egypt Air,2017,CaptMin,7500 USD + 12000 EGP After Tax,,,
https://www.pilotjobsnetwork.com/jobs/Sriwijaya_Air,Sriwijaya Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Sriwijaya_Air,Sriwijaya Air,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Croatia_Airlines,Croatia Airlines,2010,CaptMax,3400 eur,,,
https://www.pilotjobsnetwork.com/jobs/Croatia_Airlines,Croatia Airlines,2010,CaptMin,2400 eur,,,
https://www.pilotjobsnetwork.com/jobs/AIGLE_AZUR_(Closed),AIGLE AZUR (Closed),2018,CaptMax,14000,,,
https://www.pilotjobsnetwork.com/jobs/AIGLE_AZUR_(Closed),AIGLE AZUR (Closed),2018,CaptMin,8000,,,
https://www.pilotjobsnetwork.com/jobs/ScanWings,ScanWings,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ScanWings,ScanWings,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Adria_Airways,Adria Airways,2017,CaptMax,90.000 EUR gross/year. Travel allowance paid extra.,,,
https://www.pilotjobsnetwork.com/jobs/Adria_Airways,Adria Airways,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/XL_Airways_France,XL Airways France,2011,CaptMax,144000 BEFORE TAXES,,,
https://www.pilotjobsnetwork.com/jobs/XL_Airways_France,XL Airways France,2011,CaptMin,91000 BEFORE TAXES,,,
https://www.pilotjobsnetwork.com/jobs/Abelag_Aviation_/_Luxaviation_Belgium,Abelag Aviation / Luxaviation Belgium,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Abelag_Aviation_/_Luxaviation_Belgium,Abelag Aviation / Luxaviation Belgium,2019,CaptMin,3200 Ã¢âÂ¬ Gross,,,
https://www.pilotjobsnetwork.com/jobs/Nesma_Airlines,Nesma Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Nesma_Airlines,Nesma Airlines,2019,CaptMin,4000,,,
https://www.pilotjobsnetwork.com/jobs/Nordica_(Regional_Jet_OU),Nordica (Regional Jet OU),2019,CaptMax,"Depending on the base, up to 7700EUR basic salary + productivity extra",,,
https://www.pilotjobsnetwork.com/jobs/Nordica_(Regional_Jet_OU),Nordica (Regional Jet OU),2019,CaptMin,"Depending on the base, from 2940EUR basic salary + productivity extra",,,
https://www.pilotjobsnetwork.com/jobs/AIS_Airlines,AIS Airlines,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/AIS_Airlines,AIS Airlines,2016,CaptMin,3500 before tax,,,
https://www.pilotjobsnetwork.com/jobs/Mesa,Mesa,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Mesa,Mesa,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Asiana_Airlines,Asiana Airlines,2003,CaptMax,+2.5% yearly increments,,,
https://www.pilotjobsnetwork.com/jobs/Asiana_Airlines,Asiana Airlines,2003,CaptMin,US$7500 pcm (expatriate 747),,,
https://www.pilotjobsnetwork.com/jobs/Air_Cargo_Global,Air Cargo Global,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Cargo_Global,Air Cargo Global,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Bulgarian_Air_Charter,Bulgarian Air Charter,2014,CaptMax,2500 EUR per month plus additional bonus /up to 2000 EUR / all after tax for people close to head staff and CEO of the company. Mainly for the people round the age of 60 - pilots of former national carrier /BALKAN Bulgarian Airlines/.,,,
https://www.pilotjobsnetwork.com/jobs/Bulgarian_Air_Charter,Bulgarian Air Charter,2014,CaptMin,800 EUR per month after tax plus additional bonus /up to 1200 EUR / DO NOT RELY ON IT!!!,,,
https://www.pilotjobsnetwork.com/jobs/Air_Transat,Air Transat,2019,CaptMax,250K,,,
https://www.pilotjobsnetwork.com/jobs/Air_Transat,Air Transat,2019,CaptMin,130K,,,
https://www.pilotjobsnetwork.com/jobs/Ellinair,Ellinair,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Ellinair,Ellinair,2017,CaptMin,4500eur +perdiem,,,
https://www.pilotjobsnetwork.com/jobs/Titan_Airways_Ltd,Titan Airways Ltd,2018,CaptMax,100420,,,
https://www.pilotjobsnetwork.com/jobs/Titan_Airways_Ltd,Titan Airways Ltd,2018,CaptMin,93420,,,
https://www.pilotjobsnetwork.com/jobs/Aeropartner,Aeropartner,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Aeropartner,Aeropartner,2019,CaptMin,2200Ã¢âÂ¬ gross,,,
https://www.pilotjobsnetwork.com/jobs/Airnorth,Airnorth,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Airnorth,Airnorth,2008,CaptMin,"45000 bras, 40 metro",,,
https://www.pilotjobsnetwork.com/jobs/FlyinGroup,FlyinGroup,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/FlyinGroup,FlyinGroup,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/MS_AVIATION,MS AVIATION,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/MS_AVIATION,MS AVIATION,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ESMA_Aviation,ESMA Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ESMA_Aviation,ESMA Aviation,,CaptMin,,,,
